686	55
687	0
688	7
689	71
690	0
691	0
692	0
693	63
694	0
695	2
696	0
697	53
698	30
699	0
700	0
701	0
702	38
703	94
704	63
705	0
706	99
707	0
708	4
709	0
710	0
711	0
712	15
713	0
714	0
715	30
716	0
717	93
718	0
719	0
720	0
721	19
722	0
723	12
724	13
725	0
726	0
727	0
728	0
729	0
730	99
731	0
732	0
733	0
734	0
735	65
736	61
737	0
738	43
739	87
740	0
741	0
742	0
743	61
744	9
745	92
746	0
747	0
748	8
749	0
750	5
751	0
752	0
753	0
754	0
755	41
756	0
757	0
758	55
759	43
760	10
761	5
762	13
763	0
764	4
765	0
766	0
767	0
768	0
769	98
770	0
771	0
772	87
773	0
774	23
775	0
776	0
777	0
778	49
779	33
780	0
781	78
782	0
783	37
784	0
785	0
786	66
787	67
788	0
789	0
790	70
791	83
792	9
793	35
794	27
795	0
796	54
797	57
798	0
799	63
800	0
801	87
802	1
803	0
804	75
805	99
806	0
807	51
808	0
809	0
810	97
811	12
812	38
813	69
814	0
815	0
816	0
817	0
818	0
819	48
820	0
821	0
822	60
823	0
824	4
825	59
826	75
827	0
828	99
829	81
830	51
831	71
832	0
833	0
834	0
835	25
836	68
837	0
838	71
839	0
840	0
841	31
842	0
843	0
844	95
845	0
846	26
847	0
848	0
849	99
850	0
851	0
852	70
853	0
854	44
855	94
856	0
857	38
858	0
859	0
860	89
861	55
862	0
863	59
864	0
865	0
866	0
867	60
868	6
869	0
870	0
871	0
872	25
873	4
874	0
875	0
876	0
877	27
878	49
879	0
880	24
881	11
882	45
883	0
884	0
885	0
886	0
887	45
888	0
889	54
890	98
891	27
892	49
893	0
894	0
895	0
896	0
897	35
898	18
899	30
900	0
901	41
902	0
903	40
904	0
905	65
906	0
907	38
908	55
909	0
910	36
911	0
912	0
913	38
914	0
915	0
916	29
917	0
918	38
919	18
920	67
921	84
922	10
923	40
924	0
925	30
926	0
927	42
928	99
929	84
930	82
931	0
932	0
933	0
934	0
935	71
936	96
937	0
938	14
939	0
940	0
941	0
942	65
943	11
944	79
945	2
946	92
947	0
948	0
949	52
950	0
951	81
952	0
953	0
954	0
955	0
956	77
957	43
958	0
959	0
960	73
961	0
962	32
963	0
964	83
965	97
966	0
967	89
968	51
969	0
970	0
971	68
972	0
973	46
974	0
975	0
976	0
977	0
978	61
979	0
980	0
981	0
982	0
983	0
984	0
985	30
986	0
987	63
988	0
989	68
990	0
991	0
992	59
993	0
994	90
995	0
996	0
997	0
998	84
999	0
1000	70
1001	0
1002	80
1003	0
1004	85
1005	18
1006	0
1007	0
1008	100
1009	49
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	16
1020	99
1021	0
1022	0
1023	0
